Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision
72-336-1992,44,Female,Middle,Widowed,Bachelor's,High,Jubaoshan,Groceries,$373.49 ,6,Online,4,1,0,Medium,Very Sensitive,0,10,Low,Tablet,Cash,4/23/2024,TRUE,TRUE,Impulsive,Standard,1
06-008-2805,32,Female,High,Married,Master's,Middle,Shādegān,Sports & Outdoors,$462.30 ,5,Mixed,3,3,2,None,Not Sensitive,2,4,Medium,Tablet,Cash,11/25/2024,TRUE,TRUE,Impulsive,Standard,4
77-178-6086,42,Female,Middle,Single,Master's,Middle,Gueltat Zemmour,Toys & Games,$332.67 ,8,In-Store,1,4,2,Medium,Somewhat Sensitive,1,2,High,Smartphone,Other,12/11/2024,FALSE,TRUE,Impulsive,Express,4
28-832-2885,22,Female,High,Divorced,Master's,Middle,Mosal’sk,Home Appliances,$235.39 ,9,Online,5,4,1,None,Not Sensitive,0,6,None,Smartphone,Credit Card,5/25/2024,FALSE,TRUE,Planned,No Preference,6
75-210-7391,44,Female,Middle,Married,High School,Middle,Kokstad,Packages),$269.78 ,7,In-Store,2,3,1,Medium,Somewhat Sensitive,2,7,Medium,Desktop,Other,7/25/2024,TRUE,TRUE,Need-based,No Preference,5
60-470-3563,29,Male,Middle,Married,Bachelor's,Middle,Malasin,Gardening & Outdoors,$498.33 ,2,Online,3,5,2,Medium,Very Sensitive,1,9,Medium,Smartphone,PayPal,5/8/2024,TRUE,TRUE,Wants-based,Express,1
24-241-7171,30,Female,High,Single,High School,High,Huaqiu,Health Supplements,$182.94 ,7,Mixed,1,5,2,None,Not Sensitive,2,7,Low,Desktop,Other,5/28/2024,TRUE,TRUE,Need-based,Express,12
53-784-1855,19,Female,Middle,Divorced,Master's,High,Loket,Health Supplements,$121.70 ,7,Mixed,4,3,0,High,Very Sensitive,2,5,None,Smartphone,Credit Card,6/24/2024,TRUE,TRUE,Planned,Standard,8
83-561-3374,45,Female,High,Widowed,Master's,Middle,Santa Maria do Souto,Software & Apps,$489.27 ,4,Mixed,1,4,1,High,Somewhat Sensitive,1,3,None,Tablet,Debit Card,1/13/2024,FALSE,FALSE,Wants-based,Standard,3
96-121-0629,38,Male,Middle,Married,Bachelor's,Middle,Yanshang,Software & Apps,$303.93 ,6,Mixed,3,2,0,High,Not Sensitive,1,10,Low,Smartphone,Debit Card,3/13/2024,TRUE,FALSE,Need-based,No Preference,2
00-275-9990,24,Female,Middle,Married,Bachelor's,Middle,Tempuran,Food & Beverages,$302.74 ,11,Mixed,1,5,0,High,Very Sensitive,0,6,High,Smartphone,PayPal,6/28/2024,TRUE,TRUE,Wants-based,Express,5
36-593-2907,42,Genderqueer,High,Single,Bachelor's,High,Karafao,Beauty & Personal Care,$157.21 ,11,Online,3,3,0,Medium,Not Sensitive,0,3,High,Tablet,Debit Card,4/30/2024,TRUE,FALSE,Wants-based,Express,5
22-692-3470,46,Female,High,Widowed,High School,High,São Cristóvão,Sports & Outdoors,$159.45 ,2,Online,3,2,2,Medium,Very Sensitive,0,5,None,Smartphone,Debit Card,6/14/2024,TRUE,FALSE,Impulsive,Standard,14
90-322-7329,44,Female,High,Widowed,High School,Middle,Buensuseso,Luxury Goods,$312.93 ,2,In-Store,2,2,1,High,Very Sensitive,0,7,None,Smartphone,PayPal,8/4/2024,TRUE,TRUE,Wants-based,No Preference,3
28-395-9872,38,Male,High,Married,Master's,Middle,Blantyre,Hotels,$65.68 ,4,In-Store,4,4,0,Medium,Not Sensitive,0,8,Medium,Smartphone,Other,5/7/2024,FALSE,FALSE,Impulsive,Standard,12
79-297-1061,44,Male,Middle,Single,Master's,Middle,Kozel’shchyna,Software & Apps,$61.86 ,5,In-Store,4,5,2,None,Not Sensitive,2,8,None,Smartphone,Cash,11/15/2024,FALSE,TRUE,Need-based,Standard,9
93-649-9356,18,Female,High,Single,Master's,Middle,Cibuah,Electronics,$343.77 ,6,Mixed,5,4,2,None,Not Sensitive,2,4,Medium,Desktop,Credit Card,2/16/2024,TRUE,FALSE,Impulsive,No Preference,3
27-543-7069,37,Male,Middle,Divorced,Master's,High,Cockburn Town,Home Appliances,$107.21 ,2,Online,4,2,1,None,Not Sensitive,2,9,Medium,Desktop,Other,8/5/2024,TRUE,TRUE,Planned,Standard,6
96-079-9597,31,Genderfluid,High,Single,Master's,Middle,Maslog,Home Appliances,$148.98 ,12,Online,5,1,2,None,Very Sensitive,0,8,Low,Tablet,Debit Card,8/11/2024,TRUE,TRUE,Wants-based,Standard,13
38-940-4942,22,Female,High,Widowed,Master's,Middle,Faqqū‘ah,Health Care,$490.41 ,4,Mixed,3,4,0,Low,Somewhat Sensitive,0,2,High,Tablet,Other,12/15/2024,FALSE,TRUE,Planned,Express,3
82-014-2564,33,Male,High,Married,High School,Middle,Yelyzavethradka,Groceries,$461.34 ,4,In-Store,3,1,0,High,Somewhat Sensitive,1,9,Low,Desktop,Cash,3/6/2024,FALSE,TRUE,Wants-based,Express,7
70-699-5799,20,Female,High,Single,Master's,High,Jackson,Office Supplies,$338.89 ,7,In-Store,4,2,1,Low,Somewhat Sensitive,2,6,None,Desktop,Credit Card,5/21/2024,TRUE,TRUE,Wants-based,Express,3
53-240-2040,26,Male,High,Married,High School,High,Itaguaí,Gardening & Outdoors,$222.63 ,3,Mixed,1,1,0,Medium,Somewhat Sensitive,2,2,None,Tablet,Cash,3/23/2024,FALSE,TRUE,Impulsive,Express,6
27-742-2776,26,Male,High,Married,High School,High,Fteliá,Toys & Games,$71.95 ,2,Mixed,3,5,2,None,Very Sensitive,2,10,None,Desktop,Debit Card,9/22/2024,FALSE,TRUE,Planned,No Preference,13
55-620-7906,21,Male,High,Divorced,High School,Middle,Kiambu,Software & Apps,$264.52 ,9,Online,3,3,1,None,Not Sensitive,0,10,None,Smartphone,Debit Card,4/2/2024,TRUE,TRUE,Planned,No Preference,6
04-213-4617,43,Male,High,Divorced,High School,High,Xibër-Murrizë,Food & Beverages,$414.80 ,9,Mixed,2,3,2,Low,Very Sensitive,2,9,None,Desktop,PayPal,1/30/2024,FALSE,TRUE,Planned,No Preference,7
79-384-7469,50,Male,Middle,Single,Bachelor's,High,Xudat,Groceries,$50.79 ,12,Mixed,5,1,0,Medium,Somewhat Sensitive,0,2,Medium,Desktop,Other,5/28/2024,TRUE,FALSE,Planned,Standard,3
30-839-5589,42,Female,Middle,Married,High School,Middle,Yaodu,Hotels,$264.30 ,10,In-Store,5,4,1,Low,Not Sensitive,2,2,High,Smartphone,PayPal,8/20/2024,TRUE,TRUE,Planned,No Preference,5
76-848-9229,29,Male,High,Married,Bachelor's,Middle,Saint-Gratien,Animal Feed,$122.46 ,12,Mixed,2,3,0,High,Not Sensitive,0,3,Low,Tablet,Credit Card,2/15/2024,FALSE,TRUE,Wants-based,Standard,6
98-559-6096,20,Male,Middle,Widowed,High School,Middle,Totora,Software & Apps,$238.01 ,8,In-Store,2,2,0,High,Somewhat Sensitive,0,9,Low,Desktop,Cash,7/13/2024,FALSE,TRUE,Need-based,Standard,5
56-810-2066,40,Non-binary,High,Married,Master's,Middle,Göteborg,Home Appliances,$490.34 ,4,In-Store,5,2,2,None,Not Sensitive,2,7,High,Tablet,Other,4/17/2024,FALSE,TRUE,Need-based,No Preference,2
55-580-7707,38,Male,High,Divorced,Bachelor's,Middle,Čáslav,Jewelry & Accessories,$245.98 ,4,Mixed,5,1,1,High,Not Sensitive,0,1,Medium,Desktop,PayPal,11/29/2024,FALSE,FALSE,Planned,Standard,10
18-605-0795,45,Polygender,Middle,Widowed,High School,High,Rudnogorsk,Hotels,$390.83 ,9,Online,5,5,0,Medium,Somewhat Sensitive,0,5,High,Desktop,Cash,10/28/2024,FALSE,TRUE,Impulsive,No Preference,8
86-268-2904,49,Male,High,Widowed,High School,Middle,Pindiga,Jewelry & Accessories,$158.84 ,6,Online,2,1,1,None,Not Sensitive,1,8,Low,Desktop,Cash,7/12/2024,TRUE,TRUE,Need-based,Express,5
75-847-7630,37,Male,Middle,Single,High School,Middle,Adela,Baby Products,$439.24 ,8,Mixed,3,3,1,High,Somewhat Sensitive,2,9,Medium,Tablet,Other,7/26/2024,FALSE,FALSE,Wants-based,Standard,10
76-910-2337,23,Polygender,Middle,Widowed,Master's,High,Krajan Baru,Toys & Games,$92.43 ,12,Mixed,4,1,0,Medium,Somewhat Sensitive,2,9,None,Smartphone,Other,12/5/2024,FALSE,TRUE,Need-based,Standard,6
56-719-7145,48,Female,High,Married,Master's,Middle,Jinqiao,Clothing,$333.15 ,9,Mixed,1,5,1,High,Very Sensitive,1,8,High,Smartphone,Other,8/12/2024,FALSE,FALSE,Impulsive,Standard,14
14-025-2335,19,Male,Middle,Divorced,Master's,Middle,Barg-e Matāl,Luxury Goods,$64.22 ,9,Online,1,1,2,High,Somewhat Sensitive,1,9,Medium,Smartphone,PayPal,1/2/2024,TRUE,FALSE,Impulsive,No Preference,10
10-300-8072,46,Female,High,Single,High School,High,Argenteuil,Home Appliances,$290.53 ,3,Online,3,2,1,Low,Very Sensitive,0,6,High,Desktop,Debit Card,11/4/2024,TRUE,FALSE,Planned,No Preference,10
73-698-2326,39,Male,Middle,Divorced,Bachelor's,High,Daying,Baby Products,$251.80 ,6,Mixed,5,1,2,High,Very Sensitive,1,8,Low,Smartphone,Debit Card,7/5/2024,TRUE,TRUE,Impulsive,No Preference,11
01-023-2094,27,Polygender,Middle,Divorced,Master's,Middle,Ngrejo,Sports & Outdoors,$480.52 ,3,Online,5,4,2,Low,Somewhat Sensitive,1,5,None,Smartphone,Cash,4/30/2024,FALSE,FALSE,Planned,No Preference,13
65-359-4645,28,Female,Middle,Married,High School,High,Xieba,Packages),$461.71 ,10,Mixed,3,1,0,Low,Not Sensitive,0,9,High,Smartphone,Cash,2/16/2024,FALSE,FALSE,Planned,Standard,11
33-405-7978,50,Female,High,Married,High School,Middle,Sigli,Software & Apps,$288.34 ,12,Mixed,5,2,2,None,Very Sensitive,0,8,Low,Tablet,Cash,3/20/2024,FALSE,FALSE,Need-based,Express,6
09-783-7921,19,Female,High,Divorced,Bachelor's,High,Aristóbulo del Valle,Gardening & Outdoors,$194.08 ,3,In-Store,5,5,1,Low,Not Sensitive,0,2,None,Smartphone,PayPal,10/27/2024,TRUE,TRUE,Wants-based,Standard,13
76-561-2427,27,Agender,Middle,Widowed,High School,High,Cane,Travel & Leisure (Flights,$198.45 ,11,Online,3,5,1,High,Not Sensitive,2,8,High,Tablet,PayPal,5/4/2024,TRUE,FALSE,Wants-based,No Preference,5
82-467-3300,23,Male,High,Married,Master's,Middle,Podhum,Baby Products,$216.45 ,5,Mixed,5,2,0,Medium,Very Sensitive,2,7,Low,Tablet,Credit Card,10/31/2024,FALSE,FALSE,Need-based,No Preference,3
92-946-7398,19,Female,High,Widowed,Bachelor's,High,Vilar,Baby Products,$358.72 ,5,In-Store,3,5,1,Low,Very Sensitive,0,8,Low,Tablet,Credit Card,2/6/2024,TRUE,TRUE,Impulsive,Standard,12
59-891-2990,22,Female,Middle,Widowed,Bachelor's,High,Portela,Luxury Goods,$367.56 ,9,Online,4,5,1,None,Not Sensitive,0,8,Low,Smartphone,Other,7/18/2024,FALSE,FALSE,Need-based,Standard,14
22-579-3978,40,Male,Middle,Divorced,High School,High,Arendal,Clothing,$88.78 ,10,Online,5,3,0,High,Very Sensitive,1,7,Medium,Desktop,PayPal,1/6/2024,FALSE,FALSE,Planned,Standard,13
22-352-0576,48,Male,Middle,Married,Bachelor's,Middle,Nabīnagar,Food & Beverages,$465.85 ,10,Online,5,3,2,None,Somewhat Sensitive,2,10,Medium,Desktop,PayPal,4/4/2024,TRUE,FALSE,Wants-based,Standard,7
28-676-0614,49,Male,Middle,Married,High School,High,La Ravoire,Clothing,$262.61 ,3,In-Store,2,5,1,Medium,Somewhat Sensitive,0,10,Medium,Smartphone,Other,2/28/2024,FALSE,TRUE,Wants-based,Standard,6
07-211-9364,45,Agender,Middle,Widowed,Master's,Middle,Dostoyevka,Home Appliances,$91.24 ,8,In-Store,4,3,0,High,Somewhat Sensitive,0,4,Low,Tablet,Cash,10/28/2024,TRUE,FALSE,Wants-based,Standard,4
98-238-6733,42,Female,High,Married,High School,High,Liuzhou,Luxury Goods,$425.69 ,5,In-Store,2,5,0,High,Very Sensitive,0,4,Medium,Tablet,Credit Card,6/21/2024,FALSE,TRUE,Impulsive,No Preference,4
72-006-3769,41,Female,High,Married,Bachelor's,High,São Mateus do Maranhão,Packages),$446.11 ,9,Mixed,3,1,1,Medium,Very Sensitive,0,10,Medium,Desktop,PayPal,6/6/2024,TRUE,TRUE,Wants-based,Express,11
75-845-3143,23,Bigender,High,Single,High School,High,Rumbek,Software & Apps,$490.11 ,8,Online,3,4,2,Low,Not Sensitive,1,1,Low,Smartphone,Other,12/24/2024,FALSE,FALSE,Planned,Standard,14
26-028-2671,44,Female,High,Divorced,High School,Middle,Cigedang,Sports & Outdoors,$403.57 ,6,Online,2,2,2,High,Not Sensitive,2,2,None,Smartphone,Other,11/14/2024,FALSE,FALSE,Impulsive,Express,1
55-876-7407,42,Female,High,Married,Bachelor's,Middle,Muaralabuh,Packages),$442.15 ,10,Mixed,2,3,1,High,Not Sensitive,2,1,None,Smartphone,Credit Card,12/18/2024,FALSE,TRUE,Need-based,No Preference,9
47-720-9520,49,Female,Middle,Widowed,Bachelor's,High,Chełmiec,Sports & Outdoors,$78.71 ,5,Online,4,3,1,None,Somewhat Sensitive,1,10,Low,Smartphone,PayPal,4/10/2024,TRUE,TRUE,Planned,No Preference,4
42-207-5005,45,Female,Middle,Widowed,High School,High,Santa Marta,Furniture,$491.51 ,2,Mixed,2,5,0,Medium,Very Sensitive,1,1,High,Smartphone,PayPal,12/6/2024,TRUE,FALSE,Need-based,No Preference,7
47-266-2261,36,Female,Middle,Single,Bachelor's,Middle,Brändö,Furniture,$457.39 ,12,In-Store,1,1,1,High,Not Sensitive,1,5,High,Desktop,Credit Card,10/29/2024,TRUE,FALSE,Impulsive,Standard,9
77-642-7686,38,Female,High,Divorced,High School,High,Liangshuihe,Food & Beverages,$178.61 ,12,Online,5,1,2,High,Not Sensitive,0,3,None,Smartphone,Credit Card,7/10/2024,TRUE,FALSE,Impulsive,No Preference,8
37-468-8133,44,Male,Middle,Single,High School,Middle,Cimara,Health Care,$492.51 ,7,Online,1,4,1,Low,Not Sensitive,0,2,Medium,Desktop,PayPal,1/30/2024,TRUE,TRUE,Wants-based,Standard,4
00-335-5034,37,Agender,High,Married,Bachelor's,High,Sanxing,Home Appliances,$411.40 ,3,In-Store,1,3,0,High,Somewhat Sensitive,2,9,None,Smartphone,PayPal,8/12/2024,TRUE,FALSE,Impulsive,Standard,6
95-148-1769,36,Male,Middle,Divorced,Master's,High,Linao,Clothing,$96.52 ,11,In-Store,5,3,2,Low,Not Sensitive,1,3,None,Tablet,Cash,3/17/2024,FALSE,FALSE,Planned,Standard,11
72-324-1243,34,Male,High,Married,High School,Middle,Bairan,Mobile Accessories,$65.45 ,6,In-Store,2,4,1,High,Very Sensitive,0,2,Medium,Smartphone,Credit Card,9/21/2024,TRUE,TRUE,Impulsive,No Preference,3
62-687-5354,23,Male,Middle,Single,High School,Middle,Abaetetuba,Health Care,$255.86 ,3,Online,4,5,2,High,Very Sensitive,0,1,Low,Tablet,PayPal,3/25/2024,TRUE,FALSE,Planned,No Preference,4
54-634-0814,35,Male,High,Divorced,Bachelor's,High,Pasirjaya,Furniture,$74.69 ,10,In-Store,5,3,1,Low,Somewhat Sensitive,0,6,Medium,Desktop,PayPal,11/12/2024,FALSE,TRUE,Need-based,No Preference,3
64-769-5737,45,Male,Middle,Widowed,Master's,Middle,Acheng,Home Appliances,$430.75 ,8,Mixed,3,4,2,Low,Very Sensitive,1,5,None,Tablet,Cash,4/6/2024,FALSE,FALSE,Need-based,No Preference,6
62-892-2088,38,Male,High,Widowed,Master's,High,Huakoulongtan,Software & Apps,$370.17 ,2,Mixed,5,4,2,Medium,Not Sensitive,1,9,Low,Tablet,Cash,11/23/2024,FALSE,TRUE,Need-based,Express,1
53-951-2529,25,Male,Middle,Divorced,Master's,High,Burgastai,Electronics,$384.26 ,6,Mixed,4,2,1,High,Not Sensitive,0,9,Medium,Smartphone,PayPal,7/11/2024,FALSE,TRUE,Need-based,No Preference,11
00-264-3797,26,Male,Middle,Married,Master's,Middle,Chavarría,Home Appliances,$128.01 ,2,Mixed,4,2,1,Medium,Somewhat Sensitive,0,1,High,Smartphone,Debit Card,4/17/2024,TRUE,FALSE,Need-based,No Preference,10
88-445-9235,46,Female,High,Married,High School,High,Demuk,Luxury Goods,$301.40 ,4,Online,5,3,0,Medium,Somewhat Sensitive,0,5,None,Desktop,Debit Card,9/14/2024,FALSE,TRUE,Planned,Standard,5
65-539-9955,18,Female,High,Single,High School,High,Sertolovo,Health Supplements,$397.25 ,6,Mixed,5,2,1,Low,Not Sensitive,1,10,None,Desktop,Cash,8/8/2024,FALSE,TRUE,Wants-based,No Preference,2
89-730-1134,46,Male,Middle,Divorced,High School,Middle,Jixian,Gardening & Outdoors,$96.18 ,3,Mixed,3,4,0,None,Somewhat Sensitive,1,9,Medium,Smartphone,Cash,5/5/2024,FALSE,FALSE,Planned,Express,10
74-051-7865,19,Female,High,Divorced,Bachelor's,High,Deqing,Baby Products,$390.44 ,4,Mixed,5,1,0,Medium,Very Sensitive,0,4,High,Desktop,Other,2/15/2024,TRUE,FALSE,Need-based,Standard,4
40-450-4266,37,Female,Middle,Single,Bachelor's,Middle,Sala,Health Care,$61.50 ,11,Mixed,4,2,0,Medium,Very Sensitive,0,1,High,Smartphone,Other,1/26/2024,TRUE,TRUE,Planned,Express,8
78-796-5651,35,Female,Middle,Divorced,High School,High,Dłutów,Office Supplies,$234.44 ,6,In-Store,3,5,2,Medium,Very Sensitive,0,1,High,Desktop,Other,5/23/2024,FALSE,TRUE,Impulsive,Express,5
78-163-4800,43,Male,Middle,Single,Master's,Middle,Regimin,Toys & Games,$318.84 ,6,Online,1,1,2,Low,Very Sensitive,0,4,High,Tablet,Other,4/20/2024,FALSE,TRUE,Wants-based,Standard,10
90-272-5701,28,Male,Middle,Single,Master's,High,Semiletka,Toys & Games,$327.32 ,6,Mixed,4,5,0,None,Somewhat Sensitive,0,4,High,Tablet,Other,6/9/2024,TRUE,TRUE,Impulsive,Express,13
14-118-5229,25,Male,Middle,Divorced,Master's,High,Dayr Sharaf,Books,$475.64 ,3,Online,3,4,1,Low,Very Sensitive,1,2,Medium,Smartphone,PayPal,2/15/2024,TRUE,TRUE,Planned,Standard,9
24-662-2119,47,Male,High,Widowed,Master's,Middle,Adani,Hotels,$68.59 ,9,Mixed,3,4,0,Medium,Somewhat Sensitive,2,5,None,Smartphone,PayPal,4/18/2024,FALSE,TRUE,Wants-based,Standard,5
61-794-8438,45,Polygender,Middle,Divorced,Bachelor's,Middle,Rakhiv,Health Care,$133.04 ,12,Online,1,3,2,High,Not Sensitive,2,6,None,Desktop,Cash,7/7/2024,TRUE,TRUE,Impulsive,Standard,11
21-959-5766,24,Non-binary,High,Married,High School,Middle,Ma'an,Luxury Goods,$196.63 ,9,Online,4,2,2,Medium,Somewhat Sensitive,1,6,Low,Tablet,Other,12/15/2024,TRUE,FALSE,Need-based,No Preference,7
42-518-2602,30,Male,Middle,Divorced,Bachelor's,High,Navoiy,Home Appliances,$473.96 ,12,In-Store,2,1,1,Medium,Somewhat Sensitive,2,9,None,Tablet,PayPal,7/28/2024,TRUE,FALSE,Impulsive,Express,14
35-850-8676,24,Female,High,Married,High School,Middle,Sishilichengzi,Luxury Goods,$472.52 ,8,Online,2,4,0,Low,Somewhat Sensitive,2,8,Medium,Tablet,Cash,1/24/2024,FALSE,TRUE,Planned,No Preference,14
07-958-2231,27,Female,Middle,Married,Bachelor's,Middle,Tigaherang,Baby Products,$335.80 ,9,Mixed,3,5,1,None,Somewhat Sensitive,2,7,Low,Smartphone,Debit Card,2/10/2024,TRUE,FALSE,Wants-based,Standard,5
78-503-0416,25,Male,Middle,Single,High School,High,Villa Dolores,Luxury Goods,$85.57 ,12,In-Store,2,1,1,Low,Very Sensitive,2,4,Medium,Tablet,Debit Card,8/31/2024,TRUE,TRUE,Planned,No Preference,9
46-167-7999,44,Bigender,Middle,Single,Master's,Middle,Poá,Beauty & Personal Care,$108.50 ,11,Mixed,5,5,0,None,Very Sensitive,1,2,Medium,Smartphone,PayPal,7/16/2024,FALSE,FALSE,Wants-based,No Preference,10
93-989-8649,26,Male,Middle,Divorced,Bachelor's,Middle,Shibushi,Food & Beverages,$172.50 ,8,Online,1,3,0,Medium,Somewhat Sensitive,0,8,Low,Desktop,Credit Card,7/19/2024,TRUE,FALSE,Impulsive,No Preference,7
98-130-8811,18,Female,High,Single,High School,Middle,Tilburg,Electronics,$212.80 ,6,Mixed,3,2,2,None,Very Sensitive,1,7,High,Tablet,Credit Card,5/17/2024,TRUE,TRUE,Planned,Standard,1
18-614-2070,47,Female,Middle,Married,Bachelor's,High,Ugra,Baby Products,$324.41 ,7,Mixed,4,4,1,None,Not Sensitive,0,5,Medium,Tablet,Debit Card,4/29/2024,TRUE,TRUE,Need-based,No Preference,4
80-277-3242,36,Male,High,Widowed,High School,Middle,Montreuil,Travel & Leisure (Flights,$342.39 ,8,In-Store,1,5,2,Low,Very Sensitive,2,3,High,Desktop,Other,1/4/2024,FALSE,FALSE,Need-based,Standard,9
44-949-9040,23,Female,High,Divorced,Bachelor's,High,Garibaldi,Health Care,$446.86 ,9,In-Store,2,1,2,None,Very Sensitive,0,2,Medium,Desktop,PayPal,11/7/2024,FALSE,FALSE,Wants-based,No Preference,5
04-545-9162,49,Male,High,Divorced,Master's,High,Tiang,Electronics,$463.15 ,3,Mixed,1,1,1,None,Somewhat Sensitive,1,9,High,Smartphone,Debit Card,4/25/2024,TRUE,TRUE,Need-based,Standard,9
51-320-2801,27,Female,High,Divorced,Bachelor's,High,Mouquim,Groceries,$122.99 ,12,In-Store,1,5,1,High,Very Sensitive,1,8,None,Desktop,Cash,10/3/2024,TRUE,FALSE,Planned,No Preference,1
50-510-5119,43,Male,High,Widowed,Master's,High,Montecristi,Beauty & Personal Care,$322.40 ,7,Mixed,4,2,1,Medium,Very Sensitive,2,3,Medium,Tablet,Cash,8/7/2024,TRUE,TRUE,Need-based,Express,2
63-964-6954,19,Female,High,Married,High School,Middle,Prince Albert,Health Care,$73.19 ,5,Mixed,2,5,1,Low,Not Sensitive,2,8,High,Smartphone,PayPal,4/11/2024,FALSE,TRUE,Need-based,No Preference,3
55-569-9247,41,Female,Middle,Married,Master's,High,Göteborg,Toys & Games,$279.08 ,10,Online,4,2,1,High,Not Sensitive,2,7,Medium,Smartphone,Credit Card,4/25/2024,FALSE,TRUE,Wants-based,No Preference,3
02-911-0447,29,Female,Middle,Single,High School,Middle,Zaječov,Travel & Leisure (Flights,$478.85 ,10,In-Store,4,2,2,None,Not Sensitive,2,2,None,Desktop,Cash,4/28/2024,FALSE,FALSE,Planned,No Preference,4
77-626-7240,25,Male,High,Widowed,Master's,High,Liushun,Food & Beverages,$86.39 ,5,Mixed,4,5,1,High,Somewhat Sensitive,1,1,Medium,Desktop,Debit Card,9/9/2024,FALSE,FALSE,Need-based,Standard,7
75-915-9803,45,Male,High,Widowed,Bachelor's,Middle,Sancha,Baby Products,$192.35 ,11,Mixed,3,5,2,High,Not Sensitive,2,1,High,Smartphone,Credit Card,5/8/2024,TRUE,FALSE,Impulsive,Express,11
78-905-2660,36,Female,Middle,Divorced,Bachelor's,High,Damnoen Saduak,Beauty & Personal Care,$235.32 ,7,Online,2,1,1,Medium,Very Sensitive,1,10,High,Desktop,PayPal,6/9/2024,FALSE,TRUE,Impulsive,Express,11
02-677-6735,21,Female,High,Widowed,High School,High,Cianorte,Electronics,$212.63 ,8,Online,4,2,1,Low,Very Sensitive,0,4,High,Desktop,Debit Card,8/27/2024,FALSE,TRUE,Need-based,No Preference,6
20-460-9796,47,Female,Middle,Widowed,Master's,High,Liuzuo,Food & Beverages,$246.63 ,8,In-Store,2,3,1,None,Somewhat Sensitive,2,3,None,Tablet,Credit Card,4/1/2024,TRUE,FALSE,Impulsive,Express,10
57-587-4005,26,Female,Middle,Widowed,Bachelor's,High,Pameungpeuk,Toys & Games,$228.47 ,9,Online,3,3,1,None,Very Sensitive,1,7,None,Desktop,Credit Card,8/29/2024,FALSE,TRUE,Impulsive,Express,12
99-477-8256,25,Female,Middle,Single,Master's,High,Kāshmar,Gardening & Outdoors,$343.77 ,6,Online,4,3,2,Low,Somewhat Sensitive,2,9,High,Desktop,Cash,9/18/2024,TRUE,TRUE,Wants-based,Express,6
03-992-3728,26,Bigender,Middle,Married,Bachelor's,High,‘Arad,Groceries,$339.32 ,9,In-Store,2,4,0,Medium,Very Sensitive,1,4,High,Tablet,Other,9/5/2024,FALSE,FALSE,Need-based,No Preference,7
24-878-4507,34,Male,High,Divorced,Bachelor's,Middle,Lenart v Slov. Goricah,Clothing,$327.05 ,9,Mixed,5,4,0,Low,Somewhat Sensitive,2,3,High,Desktop,Cash,8/6/2024,FALSE,TRUE,Need-based,No Preference,7
22-106-8347,48,Male,High,Divorced,Master's,Middle,Bigaa,Toys & Games,$334.45 ,2,In-Store,2,5,0,Medium,Not Sensitive,2,9,High,Tablet,Credit Card,6/18/2024,TRUE,FALSE,Impulsive,No Preference,6
81-479-0790,19,Male,High,Single,Bachelor's,Middle,Guadalupe,Food & Beverages,$366.16 ,12,Mixed,4,4,2,Medium,Somewhat Sensitive,1,5,Low,Desktop,Credit Card,8/26/2024,FALSE,FALSE,Need-based,No Preference,4
03-023-9932,37,Female,High,Widowed,Bachelor's,Middle,Xiaruyue,Groceries,$481.78 ,8,In-Store,5,2,0,Medium,Very Sensitive,2,4,Low,Tablet,Debit Card,4/24/2024,TRUE,TRUE,Wants-based,Express,1
36-632-2460,23,Female,High,Widowed,Bachelor's,Middle,Gweedore,Gardening & Outdoors,$131.48 ,8,Mixed,3,5,0,None,Somewhat Sensitive,2,1,Low,Tablet,Credit Card,8/8/2024,TRUE,TRUE,Wants-based,No Preference,12
32-799-7704,34,Female,High,Widowed,Master's,High,Przelewice,Health Care,$402.86 ,11,In-Store,3,5,1,High,Not Sensitive,0,2,None,Desktop,Cash,9/5/2024,FALSE,FALSE,Impulsive,Standard,8
09-369-0588,42,Male,High,Single,Bachelor's,Middle,Dalumangcob,Gardening & Outdoors,$333.18 ,6,In-Store,1,1,0,Medium,Very Sensitive,2,5,Low,Smartphone,Other,4/16/2024,TRUE,FALSE,Planned,Express,8
87-727-6434,28,Female,High,Widowed,Master's,Middle,Cravo Norte,Arts & Crafts,$73.23 ,8,Online,2,2,2,Low,Very Sensitive,1,2,Low,Smartphone,Credit Card,7/17/2024,TRUE,TRUE,Need-based,No Preference,6
18-793-9543,28,Male,High,Divorced,Master's,Middle,Montería,Furniture,$450.47 ,11,Online,5,2,2,None,Not Sensitive,2,3,None,Smartphone,Credit Card,3/18/2024,TRUE,TRUE,Wants-based,Express,10
63-625-5757,33,Male,Middle,Single,High School,High,Mikun’,Food & Beverages,$175.74 ,5,Online,5,4,1,Medium,Not Sensitive,0,6,None,Tablet,Cash,7/18/2024,FALSE,TRUE,Impulsive,No Preference,6
